genre,platform,org_type,grade,year,dev_history,description,reclassified,gametitle
기타,구글플레이,중소,전체이용가,2012,없음,,0,치로의 깃발놀이
시뮬레이션,구글플레이,중소,전체이용가,2012,없음,,0,카오스디펜스
퍼즐,구글플레이,중소,전체이용가,2012,2~3회,,0,YY West Journey (와이와이 서유기)
퍼즐,구글플레이,중소,전체이용가,2012,2~3회,,0,Gem Miner (젬 마이너)
액션,구글플레이,중소,전체이용가,2012,2~3회,,0,Mouse (마우스)
퍼즐,구글플레이,중소,전체이용가,2012,2~3회,,0,Tap! Guide! Shoot! (탭! 가이드! 슛!)
퍼즐,구글플레이,중소,전체이용가,2012,2~3회,,0,Stretch The Puzzle (스트레치 더 퍼즐)
퍼즐,구글플레이,중소,전체이용가,2012,2~3회,,0,Magnet Racer (마그넷 레이서)
시뮬레이션,구글플레이,중소,전체이용가,2012,2~3회,,0,Defender of Diosa (디펜더 오브 디오사)
퍼즐,구글플레이,중소,전체이용가,2012,없음,,0,세균전(Pudding Hero)
스포츠,구글플레이,중소,전체이용가,2012,없음,,0,Speedway GP(스피드 웨이 GP)
액션,구글플레이,중소,전체이용가,2012,2~3회,,0,Kill Bugs 2 (킬 벅스 2)
액션,구글플레이,중소,전체이용가,2012,2~3회,,0,Save the Carrots (세이브 더 캐롯)
퍼즐,구글플레이,중소,전체이용가,2012,2~3회,,0,Zombie Cave  (좀비 케이브)
스포츠,구글플레이,중소,전체이용가,2012,없음,,0,스노우보딩 서밋X (SummitX Snowboarding)
퍼즐,구글플레이,중소,전체이용가,2012,없음,,0,미니게임천국 UP
기타,구글플레이,중소,전체이용가,2012,없음,,0,해피페스티발(HAPPY FESTIVAL)
퍼즐,구글플레이,중소,전체이용가,2012,없음,,0,밤낮없이 사천성
퍼즐,구글플레이,중소,청소년이용불가,2012,없음,선정성,0,소라아오이 섹시 땅따먹기
기타,PC (Steam),중소,청소년이용불가,2012,4회 이상,사행성,1,신게임맞고
기타,PC (Steam),중소,청소년이용불가,2012,4회 이상,사행성,1,신게임바둑이
기타,PC (Steam),중소,청소년이용불가,2012,4회 이상,사행성,1,신게임포커
기타,PC (Steam),중소,청소년이용불가,2012,4회 이상,사행성,1,신게임플러스포커
퍼즐,구글플레이,중소,청소년이용불가,2012,없음,약물,0,바 오아시스 2 에스튜디오 에스퀴나스
슈팅,구글플레이,중소,12세이용가,2012,없음,폭력성,0,Time Crisis Strike(타임크라이시스스트라이크)
퍼즐,구글플레이,중소,청소년이용불가,2012,없음,선정성,0,Touch Me 2 (터치미 2)
시뮬레이션,PC (Steam),중소,15세이용가,2012,없음,"폭력성,선정성",0,The Sims 3 Showtime(심즈 3 두근두근 쇼타임)_PC
슈팅,기타,개인,전체이용가,2012,없음,,0,OCEAN JACK1 (오션 잭1)
기타,기타,중소,전체이용가,2012,4회 이상,,1,황금불새
기타,기타,중소,전체이용가,2012,4회 이상,,0,Fish Bubble 3(피쉬 버블3)
퍼즐,기타,중소,전체이용가,2012,없음,,0,환상여행
기타,기타,중소,전체이용가,2012,없음,,0,바스코(VASCO)
퍼즐,구글플레이,중소,전체이용가,2012,없음,,0,앵그리치킨 점프
시뮬레이션,구글플레이,중소,전체이용가,2012,없음,,0,피싱타워
액션,기타,개인,청소년이용불가,2011,4회 이상,,1,Abyss(어비스)
퍼즐,기타,중소,청소년이용불가,2011,2~3회,,1,flag(플럭)
액션,기타,개인,청소년이용불가,2011,4회 이상,,1,Age Of Ocean(에이지 오브 오션)
슈팅,기타,중소,청소년이용불가,2011,4회 이상,,1,SEA Festival(바다 축제)
슈팅,기타,중소,청소년이용불가,2011,4회 이상,,1,고래 神(신)
슈팅,기타,중소,청소년이용불가,2011,4회 이상,,1,언더레이드(underraid)
슈팅,기타,중소,청소년이용불가,2011,4회 이상,,1,언더레이드(underraid)
슈팅,기타,중소,청소년이용불가,2011,4회 이상,,1,Shell Story (쉘 스토리)
슈팅,기타,중소,청소년이용불가,2011,4회 이상,,1,Shell Story (쉘 스토리)
슈팅,기타,중소,청소년이용불가,2011,4회 이상,,1,JUMP MOM(점프몬)
슈팅,기타,중소,청소년이용불가,2011,4회 이상,,1,신비한 바다(Mysterious Sea)
슈팅,기타,중소,청소년이용불가,2011,4회 이상,,1,후르츠월드
기타,기타,중소,청소년이용불가,2011,2~3회,사행성,1,ENJOY7 (엔조이7)
슈팅,기타,중소,청소년이용불가,2011,2~3회,,1,Fire Dragon(파이어 드래곤)
스포츠,기타,중소,청소년이용불가,2011,2~3회,,1,파이널피싱온라인(FFOnline)
슈팅,기타,중소,청소년이용불가,2011,4회 이상,,1,배틀 블루(BATTLE BLUE)
기타,기타,중소,청소년이용불가,2011,없음,사행성,0,민국이
기타,기타,중소,청소년이용불가,2011,없음,사행성,0,킹 포커 (KING POKER)
기타,기타,중소,청소년이용불가,2011,없음,사행성,0,Sea of King (씨오브킹)
기타,기타,중소,청소년이용불가,2011,2~3회,사행성,0,뉴 오션 (New Ocean)
퍼즐,기타,중소,전체이용가,2011,없음,,0,히든피쉬
퍼즐,기타,중소,전체이용가,2011,4회 이상,,0,E-Davinci (이 다빈치)
기타,기타,중소,전체이용가,2011,4회 이상,,0,Casiopea (카시오페아)
슈팅,기타,중소,전체이용가,2011,4회 이상,,1,Casiopea 2(카시오페아 2)
RPG,구글플레이,중소,전체이용가,2011,없음,,0,퀸스크라운2 (Queen＇s Crown2)
기타,PC (Steam),중소,청소년이용불가,2011,4회 이상,사행성,1,세븐고 맞고(sevengo matgo)
기타,PC (Steam),중소,청소년이용불가,2011,4회 이상,사행성,1,세븐고 바둑이(sevengo baduki)
기타,PC (Steam),중소,청소년이용불가,2011,4회 이상,사행성,1,세븐고 포커(sevengo poker)
퍼즐,구글플레이,중소,전체이용가,2011,없음,,0,헬로키티 청기백기 놀이
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,Fried Flies (프라이드 플라이스)
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,AnHeli (언헬리)
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,Neon Ball (네온 볼)
스포츠,구글플레이,중소,전체이용가,2011,2~3회,,0,Header (헤더)
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,MoaiTotem (모아이토템)
기타,구글플레이,중소,전체이용가,2011,2~3회,,0,Raraku (라라쿠)
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,Sweety Heaven (스위티 헤븐)
기타,구글플레이,중소,전체이용가,2011,2~3회,,0,WarBot (워봇)
기타,구글플레이,중소,전체이용가,2011,2~3회,,0,All Trivia (올 트리비아)
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,StoneStacker (스톤스태커)
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,Malinka Monstarz (마링카 몬스타즈)
액션,구글플레이,중소,전체이용가,2011,없음,,0,디펜스타(DefenStar)
퍼즐,구글플레이,중소,전체이용가,2011,없음,,0,퍼즐 디펜스 온라인
기타,기타,중소,청소년이용불가,2011,없음,,0,골든 오션
기타,기타,중소,청소년이용불가,2011,없음,,0,디스워(des-war)
기타,기타,중소,청소년이용불가,2011,없음,,0,바다세상
기타,기타,중소,청소년이용불가,2011,4회 이상,,0,바다의女神(바다의여신)
기타,기타,중소,청소년이용불가,2011,4회 이상,,0,상어소리
기타,기타,중소,청소년이용불가,2011,없음,,0,성이다
기타,기타,중소,청소년이용불가,2011,없음,,0,오션 샤크(Ocean Shark)
기타,기타,중소,청소년이용불가,2011,없음,,0,오션소울(Ocean Soul)
기타,기타,중소,청소년이용불가,2011,없음,,0,오션엔젤(Ocean Angel)
기타,기타,중소,청소년이용불가,2011,4회 이상,,0,오션포스 (Ocean Force)
기타,기타,중소,청소년이용불가,2011,4회 이상,,0,오션포스2 (Ocean Force2)
기타,기타,중소,청소년이용불가,2011,4회 이상,,0,오션포스3 (Ocean Force3)
기타,기타,중소,청소년이용불가,2011,없음,,0,龍宮 Poker (용궁 포커)
기타,기타,중소,청소년이용불가,2011,4회 이상,,0,잡아라!!
기타,기타,중소,청소년이용불가,2011,4회 이상,,0,카시오페아 2(Casiopea 2)
기타,기타,중소,청소년이용불가,2011,4회 이상,,0,카시오페아(Casiopea)
기타,기타,중소,청소년이용불가,2011,4회 이상,,0,파도소리(Wave sound)
기타,기타,중소,청소년이용불가,2011,없음,,0,환상여행
기타,기타,중소,청소년이용불가,2011,없음,,0,ACE 1 (에이스 원)
기타,기타,중소,청소년이용불가,2011,4회 이상,,0,Fish Bubble 3(피쉬 버블3)
기타,기타,중소,청소년이용불가,2011,4회 이상,,0,FISH FISH(피쉬 피쉬)
기타,기타,중소,청소년이용불가,2011,4회 이상,,0,FISH FISH2(피쉬피쉬2)
기타,기타,중소,청소년이용불가,2011,4회 이상,,0,FISH FISH3(피쉬 피쉬3)
기타,기타,중소,청소년이용불가,2011,4회 이상,,0,FISHING LAND2(피싱 랜드 2)
기타,기타,중소,청소년이용불가,2011,4회 이상,,0,FISHING LAND3 (피싱 랜드3)
기타,기타,중소,청소년이용불가,2011,2~3회,,0,NEW Aladdin (뉴 알라딘)
기타,기타,중소,청소년이용불가,2011,없음,,0,Ocean Magic Poker (오션 매직 포커)
기타,기타,중소,청소년이용불가,2011,없음,,0,OK Woori Doori(오케이 우리 두리)
기타,기타,중소,청소년이용불가,2011,4회 이상,,0,SEA Cannon 2(씨 캐논2)
기타,기타,중소,청소년이용불가,2011,4회 이상,,0,SEA Cannon(씨 캐논)
기타,기타,중소,청소년이용불가,2011,없음,,0,Sea Space 1.1V(씨 스페이스 1.1브이)
기타,기타,개인,청소년이용불가,2011,없음,사행성,0,바다의신
기타,기타,중소,청소년이용불가,2011,없음,사행성,0,HIDDEN MADE(히든 메이드)
퍼즐,기타,중소,전체이용가,2011,4회 이상,,0,沈淸傳2 [심청전2]
퍼즐,기타,중소,전체이용가,2011,4회 이상,,0,沈淸傳3 [심청전3]
기타,PC (Steam),중소,청소년이용불가,2011,없음,사행성,0,하프포커
기타,PC (Steam),중소,청소년이용불가,2011,없음,사행성,0,하프바둑이
기타,PC (Steam),중소,청소년이용불가,2011,없음,사행성,0,하프맞고
퍼즐,구글플레이,중소,전체이용가,2011,없음,,0,리얼피싱3D
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,Elephant Toss (엘리펀트 토스)
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,Monkey Bowl (몽키 볼)
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,Up In The Arrr! (업 인 디 아~~~!)
기타,구글플레이,중소,전체이용가,2011,2~3회,,0,Board Game (보드 게임)
기타,구글플레이,중소,전체이용가,2011,2~3회,,0,Gem Puzzle (젬 퍼즐)
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,Pattern Puzzle (패턴 퍼즐)
스포츠,구글플레이,중소,전체이용가,2011,2~3회,,0,Hyper Bowl (하이퍼 볼)
기타,구글플레이,중소,전체이용가,2011,2~3회,,0,Big Bang (빅뱅)
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,XO Advanced (XO 어드밴스드)
기타,구글플레이,중소,전체이용가,2011,2~3회,,0,Topple Towers (타플 타워스)
스포츠,구글플레이,중소,전체이용가,2011,2~3회,,0,Glow Hockey (글로우 하키)
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,Frenzy Ball Kick (프렌지 볼 킥)
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,Frenzy Popper (프렌지 파퍼)
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,Fall Out (폴 아웃)
기타,구글플레이,중소,전체이용가,2011,2~3회,,0,Tic Tac Cartman (틱 택 카트맨)
기타,구글플레이,중소,전체이용가,2011,2~3회,,0,AyePhone Invaders (아이폰 인베이더)
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,Happy Brain (해피 브레인)
스포츠,구글플레이,중소,전체이용가,2011,2~3회,,0,Indoor Football (인도어 풋볼)
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,Chips puzzle (칩스 퍼즐)
시뮬레이션,구글플레이,중소,전체이용가,2011,2~3회,,0,GalactiConquer (갈락티캉커)
액션,구글플레이,중소,전체이용가,2011,없음,폭력성,0,Dungeon Master (던전 마스터)
퍼즐,구글플레이,중소,전체이용가,2011,없음,,0,백개먼(Backgammon)
기타,구글플레이,중소,청소년이용불가,2011,없음,"선정성,사행성",0,섹시학원19맞고
액션,구글플레이,중소,전체이용가,2011,2~3회,,0,Ninjay (닌제이)
시뮬레이션,구글플레이,대형사,전체이용가,2011,없음,,0,삼국지TD - 촉의 전설
퍼즐,구글플레이,중소,전체이용가,2011,없음,,0,RhythmStar Catch (리듬스타 캐치)
퍼즐,구글플레이,중소,전체이용가,2011,없음,,0,런 볼(Run Ball)
기타,구글플레이,중소,전체이용가,2011,없음,,0,퍼즐룬(Puzzlun)
퍼즐,구글플레이,중소,전체이용가,2011,없음,,0,팜키퍼즐
RPG,구글플레이,중소,전체이용가,2011,없음,,0,The Sheltering Cry(전설의 쉘터링 크라이)
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,Worm Jump (웜 점프)
기타,구글플레이,중소,전체이용가,2011,2~3회,,0,ArkaBall (아카볼)
퍼즐,구글플레이,중소,전체이용가,2011,없음,,0,주차의달인
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,Sliding Puzzle Amsterdam (슬라이딩 퍼즐 암스테르담)
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,Sliding Puzzle Budapest (슬라이딩 퍼즐 부다페스트)
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,Sliding Puzzle LA (슬라이딩 퍼즐 LA)
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,Sliding Puzzle Rio (슬라이딩 퍼즐 프로)
퍼즐,구글플레이,중소,전체이용가,2011,2~3회,,0,Sliding Puzzle Sydney (슬라이팅 퍼즐 시드니)
기타,기타,중소,청소년이용불가,2011,없음,,0,CHAOS POKER(카오스포커)
기타,기타,중소,청소년이용불가,2011,4회 이상,사행성,1,오션포카(OCEAN POKER)
기타,기타,중소,청소년이용불가,2011,2~3회,사행성,0,SeaOfPoker (씨오브포카)
슈팅,기타,중소,전체이용가,2011,4회 이상,,0,해저 천국
슈팅,기타,중소,전체이용가,2011,1회,,0,천연수
슈팅,기타,중소,전체이용가,2011,4회 이상,,1,천연수2
슈팅,기타,중소,전체이용가,2011,1회,,0,천연수3
퍼즐,기타,중소,전체이용가,2011,없음,,0,알쏭달쏭
슈팅,기타,중소,청소년이용불가,2011,2~3회,,1,Match Fish(매치 피쉬)
슈팅,기타,개인,청소년이용불가,2011,2~3회,,1,AQUA FISH Ⅱ(아쿠아피쉬2)
슈팅,기타,중소,청소년이용불가,2011,4회 이상,,1,海魔(해마)
슈팅,기타,중소,청소년이용불가,2011,4회 이상,,1,상수리
슈팅,기타,중소,청소년이용불가,2011,2~3회,,1,氷魚(빙어)
슈팅,기타,중소,청소년이용불가,2011,2~3회,,1,SEA ＆ WAR(씨 앤 워)
슈팅,기타,중소,청소년이용불가,2011,4회 이상,,1,BUBBLE FISH(버블 피쉬)
퍼즐,기타,중소,청소년이용불가,2011,4회 이상,,1,FRUIT PUZZLE(후르츠 퍼즐)
퍼즐,기타,중소,청소년이용불가,2011,4회 이상,,1,십이간지(十二干支)
슈팅,기타,중소,청소년이용불가,2011,4회 이상,,1,NEW DANAWA(뉴 다나와)
슈팅,기타,중소,청소년이용불가,2011,2~3회,,1,Point SEA(포인트 씨)
기타,기타,중소,청소년이용불가,2011,4회 이상,사행성,1,루팡바둑이
기타,기타,중소,청소년이용불가,2011,4회 이상,사행성,1,루팡포커
기타,기타,중소,청소년이용불가,2011,4회 이상,사행성,1,루팡맞고
기타,기타,중소,청소년이용불가,2011,4회 이상,사행성,1,미그맞고(MigMatgo)
기타,기타,중소,청소년이용불가,2011,4회 이상,사행성,1,미그포커(MigPoker)
기타,기타,중소,청소년이용불가,2011,4회 이상,사행성,1,미그바둑이 ( MigBaduki )
기타,기타,중소,청소년이용불가,2011,1회,사행성,0,EventWorld(이벤트월드)
기타,기타,중소,전체이용가,2011,없음,,0,부키부키(Bulky Bulky)
액션,구글플레이,중소,15세이용가,2011,없음,폭력성,0,Dungeon Hunter 3 (던전 헌터 3)
RPG,PC (Steam),중소,청소년이용불가,2011,없음,폭력성,0,Mass Effect 3(매스 이펙트 3)_PC
퍼즐,구글플레이,중소,전체이용가,2011,없음,,0,The Fugitive (도망자)
퍼즐,구글플레이,중소,전체이용가,2011,없음,,0,★포미닛★ HD 틀린그림찾기[FREE]
퍼즐,구글플레이,중소,전체이용가,2011,없음,,0,★포미닛★ HD 슬라이드퍼즐[FREE]
RPG,구글플레이,중소,전체이용가,2011,없음,,0,아이모: The World of Magic(아이모: 더 월드 오브 매직)
퍼즐,구글플레이,중소,전체이용가,2011,없음,,0,바보 곰돌이
기타,구글플레이,중소,전체이용가,2011,없음,,0,브레이니 독스 (Brainy Dogs)
액션,구글플레이,중소,전체이용가,2011,없음,,0,산타 날다
어드벤처,구글플레이,중소,전체이용가,2011,없음,,0,메리크리스마스
스포츠,구글플레이,중소,전체이용가,2011,없음,,0,홈런배틀2 (HOMERUN BATTLE2)
퍼즐,구글플레이,중소,전체이용가,2011,없음,,0,Spinzizzle(스핀지즐)
